community	medium	receiver	donor	compound	scs	mus	mps	smetana
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11515_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11516_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11517_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11518_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11519_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11521_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11522_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11523_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11524_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11525_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11526_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11527_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11528_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11529_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11530_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11531_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11532_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11533_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11534_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11535_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11536_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11537_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11538_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11539_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11540_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11541_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11542_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11543_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11544_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11546_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11547_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11548_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11549_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11550_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11551_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11552_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11553_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11554_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11555_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11556_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11557_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11558_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11559_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11560_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11561_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11562_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11563_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11564_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11565_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11566_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11567_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11568_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11569_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11570_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11571_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11572_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11573_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11574_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11575_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11578_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11579_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11580_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11581_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11582_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11583_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11584_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11585_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11586_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11587_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11588_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11589_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11590_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11591_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11592_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11593_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11595_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11596_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11606_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11609_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11610_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11640_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11825_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11830_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11912_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd11959_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12005_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12072_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12139_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12225_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12227_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12237_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12370_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12543_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd12848_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd14507_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd14545_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd14955_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd14958_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15237_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15238_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15239_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15268_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15269_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15274_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15277_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15294_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15298_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15306_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15307_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15308_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15309_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15310_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15311_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15312_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15325_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15326_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15327_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15328_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15329_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15330_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15331_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15339_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15346_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15352_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15353_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15359_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15360_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15361_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15366_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15368_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15371_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15386_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15387_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15391_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15395_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15396_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15397_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15399_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15400_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15401_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15417_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15418_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15419_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15420_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15421_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15422_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15423_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15432_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15469_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15475_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15477_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15479_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15480_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15481_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15484_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15485_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15488_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15489_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15492_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15495_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15499_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15500_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15505_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15506_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15507_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15508_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15510_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15514_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15516_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15517_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15520_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15521_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15522_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15523_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15524_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15525_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15526_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15527_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15528_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15529_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15530_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15531_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15532_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15533_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15534_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15536_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15538_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15540_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15542_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15543_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15544_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15545_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15546_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15547_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15548_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15549_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15550_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15552_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15553_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15554_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15555_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15556_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15557_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15558_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15560_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15561_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15569_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15570_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15572_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15579_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15603_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15604_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15605_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15606_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15654_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15661_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15662_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15663_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15665_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15666_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15667_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15668_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15669_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15671_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15672_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15673_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15674_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15675_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15676_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15677_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15678_e	0.0	0.0	0	0.0
all	9K	AC_new_final_nogene	Sulfobacillus_thermotolerans_hq2	M_cpd15679_e	0.0	0.0	0	0.0
